一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
6.29337,258.794,259.076,4.226414999999999,22.89205,194.972,20.439799999999998,101.089,1.63605,0.0206945,0.831014,20.0
6.29022,258.77750000000003,259.0615,4.2250175,20.215,194.972,20.475749999999998,101.089,1.637815,0.0207021,0.831026,20.0
6.28368,258.76,259.04499999999996,4.223644999999999,18.8885,194.972,20.4346,101.089,1.639575,0.0207095,0.831037,20.0
6.28345,258.745,259.029,4.222284999999999,18.9012,194.972,20.397750000000002,101.09,1.641355,0.0207134,0.831049,20.0
6.28919,258.7315,259.014,4.220945,18.9112,194.972,20.442,101.09,1.64312,0.0207148,0.831061,20.0
6.28971,258.7165,258.999,4.21962,14.860999999999999,194.972,20.51495,101.09,1.6449,0.0207192,0.831073,20.0
6.28264,258.69849999999997,258.983,4.2183025,14.87365,194.972,20.491999999999997,101.09,1.646655,0.0207273,0.831084,20.0
6.282,258.683,258.9665,4.2170025,14.8833,194.972,20.45675,101.09,1.6484299999999998,0.0207338,0.831096,20.0
6.28568,258.6675,258.951,4.2157125,10.852599999999999,194.972,20.4985,101.09,1.650195,0.0207365,0.831108,20.0
6.28519,258.652,258.93600000000004,4.21444,10.8626,194.972,20.543300000000002,101.09,1.65198,0.0207382,0.83112,20.0
6.27977,258.6335,258.918,4.2131775,10.87015,194.972,20.52885,101.09,1.6537499999999998,0.0207443,0.831132,20.0
6.28151,258.618,258.90200000000004,4.211930000000001,10.876,194.972,20.50215,101.09,1.655525,0.0207523,0.831143,20.0
6.28348,258.603,258.8865,4.21068,10.880600000000001,194.972,20.5432,101.09,1.6572900000000002,0.0207577,0.831155,20.0
6.28167,258.5865,258.871,4.20946,10.8842,194.972,20.56005,101.09,1.6590799999999999,0.0207594,0.831167,20.0
6.2813,258.57050000000004,258.855,4.2082425,10.88725,194.972,20.5547,101.09,1.6608399999999999,0.0207622,0.831178,20.0
6.28038,258.55499999999995,258.84000000000003,4.20704,10.8897,194.972,20.566000000000003,101.09,1.66263,0.0207696,0.83119,20.0
6.27971,258.539,258.8245,4.20585,10.8918,194.972,20.57945,101.09,1.6643999999999999,0.0207771,0.831202,20.0
6.28009,258.5235,258.8095,4.2046675,10.89355,194.972,20.5938,101.09,1.66619,0.0207811,0.831214,20.0
6.27926,258.5075,258.79449999999997,4.2035,10.8951,194.972,20.59785,101.09,1.667945,0.0207825,0.831226,20.0
6.27787,258.49199999999996,258.7795,4.2023575,10.8964,194.972,20.6004,101.09,1.66973,0.0207867,0.831238,20.0
6.2777,258.4765,258.765,4.20122,10.897549999999999,194.972,20.616799999999998,101.09,1.6715099999999998,0.0207948,0.831249,20.0
6.27775,258.461,258.7505,4.2001,10.8986,194.972,20.62975,101.09,1.673285,0.0208015,0.831261,20.0
6.27701,258.446,258.736,4.199,10.899550000000001,194.972,20.6321,101.09,1.6750699999999998,0.0208043,0.831273,23.333333333333332
6.27558,258.42999999999995,258.722,4.1969924999999995,10.900400000000001,194.972,20.63475,101.09,1.6768450000000001,0.0208059,0.831285,23.333333333333332
6.2754,258.415,258.70799999999997,4.1924775,10.9012,194.972,20.650100000000002,101.09,1.678635,0.0208118,0.831296,23.333333333333332
6.27548,258.4005,258.69399999999996,4.188815,10.90195,194.972,20.66265,101.09,1.680425,0.0208199,0.831308,23.333333333333332
6.27465,258.3855,258.68,4.18583,10.902650000000001,194.972,20.663800000000002,101.09,1.68221,0.0208254,0.83132,26.666666666666668
6.27324,258.3705,258.666,4.1821075,10.903400000000001,194.972,20.666150000000002,101.09,1.683985,0.0208272,0.831332,26.666666666666668
6.27311,258.35699999999997,258.654,4.176794999999999,10.9041,194.972,20.679949999999998,101.09,1.685775,0.0208299,0.831343,26.666666666666668
6.27318,258.3425,258.64,4.1721825,10.904900000000001,194.972,20.69275,101.09,1.68757,0.0208372,0.831355,26.666666666666668
6.27227,258.328,258.62649999999996,4.1684149999999995,10.905650000000001,194.972,20.694499999999998,101.09,1.6893550000000002,0.0208448,0.831367,26.666666666666668
6.27089,258.313,258.6125,4.16525,10.90645,194.972,20.69615,101.09,1.69115,0.0208489,0.831379,26.666666666666668
6.27086,258.2985,258.5985,4.1625250000000005,10.9073,194.972,20.7121,101.09,1.692945,0.0208503,0.83139,26.666666666666668
6.27093,258.284,258.584,4.16011,10.90815,194.972,20.7252,101.09,1.694735,0.0208544,0.831402,26.666666666666668
6.26994,258.2695,258.5695,4.15793,10.908999999999999,194.972,20.7273,101.09,1.6965350000000001,0.0208625,0.831414,26.666666666666668
6.26866,258.253,258.553,4.1559,10.9099,194.972,20.7327,101.09,1.6983350000000002,0.0208692,0.831426,26.666666666666668
6.26877,258.238,258.5375,4.154005,10.910799999999998,194.972,20.7516,101.09,1.700135,0.0208721,0.831438,26.666666666666668
6.26884,258.2225,258.522,4.1522,10.911750000000001,194.972,20.76485,101.09,1.701945,0.0208737,0.831449,26.666666666666668
6.26776,258.2075,258.506,4.150460000000001,10.912600000000001,194.972,20.767200000000003,101.09,1.703745,0.0208795,0.831461,26.666666666666668
6.26664,258.192,258.48900000000003,4.148775,10.913499999999999,194.972,20.7759,101.09,1.70555,0.0208876,0.831473,26.666666666666668
6.26693,258.177,258.47299999999996,4.14713,10.9144,194.972,20.79735,101.09,1.707335,0.0208933,0.831484,26.666666666666668
6.26696,258.161,258.4565,4.145519999999999,10.915199999999999,194.972,20.81035,101.09,1.709155,0.0208951,0.831496,26.666666666666668
6.26583,258.1445,258.4395,4.14393,10.9161,194.972,20.81395,101.09,1.710945,0.0208976,0.831508,26.666666666666668
6.26495,258.129,258.423,4.14236,10.91695,194.972,20.82595,101.09,1.7127400000000002,0.0209049,0.83152,26.666666666666668
6.26547,258.113,258.406,4.1408000000000005,10.9178,194.972,20.849400000000003,101.09,1.7145450000000002,0.0209125,0.831532,26.666666666666668
6.26498,258.097,258.389,4.13927,10.91865,194.972,20.8575,101.09,1.7163599999999999,0.0209168,0.831544,26.666666666666668
6.26424,258.08050000000003,258.37199999999996,4.13775,10.919450000000001,194.972,20.86495,101.09,1.718155,0.0209182,0.831555,26.666666666666668
6.26378,258.06399999999996,258.35450000000003,4.136254999999999,10.920300000000001,194.972,20.882649999999998,101.09,1.71996,0.0209221,0.831567,26.666666666666668
6.26429,258.0485,258.3375,4.134774999999999,10.9211,194.972,20.905549999999998,101.09,1.721755,0.0209302,0.831579,26.666666666666668
6.26422,258.0315,258.32,4.133305,10.9219,194.972,20.91825,101.09,1.72356,0.020937,0.83159,26.666666666666668
6.26341,258.015,258.303,4.1318399999999995,10.922699999999999,194.972,20.92775,101.09,1.725375,0.02094,0.831602,26.666666666666668
6.26331,257.99800000000005,258.28499999999997,4.130395,10.9235,194.972,20.948900000000002,101.09,1.727175,0.0209416,0.831614,26.666666666666668
6.26404,257.9815,258.26800000000003,4.1289549999999995,10.924299999999999,194.972,20.9722,101.09,1.72898,0.0209472,0.831626,26.666666666666668
6.26384,257.9645,258.25,4.127535,10.9251,194.972,20.98415,101.09,1.73079,0.0209553,0.831638,26.666666666666668
6.26309,257.9475,258.233,4.1261149999999995,10.92585,194.972,20.9953,101.09,1.732605,0.0209611,0.831649,26.666666666666668
6.26329,257.93050000000005,258.21500000000003,4.1248425,10.92665,194.972,21.019,101.09,1.7344000000000002,0.0209631,0.831661,23.333333333333332
6.26391,257.914,258.1975,4.1263925,10.92745,194.972,21.04,101.09,1.7362199999999999,0.0209655,0.831673,23.333333333333332
6.26343,257.8965,258.1795,4.128105,10.9282,194.972,21.0505,101.09,1.738015,0.0209726,0.831685,23.333333333333332
6.26276,257.879,258.16200000000003,4.129065000000001,10.929,194.972,21.063850000000002,101.09,1.739835,0.0209803,0.831696,23.333333333333332
6.26327,257.86249999999995,258.144,4.1296425,10.9297,194.972,21.0893,101.09,1.741645,0.0209848,0.831708,20.0
6.26363,257.845,258.126,4.132505,10.9304,194.972,21.10705,101.09,1.7434399999999999,0.0209862,0.83172,20.0
6.263,257.8275,258.1085,4.1352425,10.931000000000001,194.972,21.1173,101.09,1.745255,0.0209899,0.831732,20.0
6.2626,257.81,258.091,4.13711,10.9317,194.972,21.1343,101.09,1.7472599999999998,0.0209988,0.831745,20.0
6.26344,257.793,258.073,4.138084999999999,10.93225,194.972,21.16035,101.09,1.749075,0.0210054,0.831756,20.0
6.26336,257.77549999999997,258.05600000000004,4.13856,10.93275,194.972,21.1749,101.09,1.75087,0.0210082,0.831768,20.0
6.26269,257.7585,258.039,4.1386825,10.93325,194.972,21.18535,101.09,1.752685,0.0210099,0.83178,20.0
6.26279,257.7415,258.022,4.138575,10.93365,194.972,21.2061,101.09,1.754515,0.0210158,0.831792,20.0
6.26366,257.72450000000003,258.0055,4.138305,10.93405,194.972,21.229100000000003,101.09,1.75632,0.0210239,0.831803,20.0
6.2634,257.708,257.9895,4.1379225,10.93445,194.972,21.24145,101.09,1.75813,0.0210294,0.831815,20.0
6.26272,257.6915,257.97400000000005,4.13747,10.93485,194.972,21.25155,101.09,1.7599550000000002,0.0210312,0.831827,20.0
6.26328,257.67499999999995,257.9585,4.136965,10.93525,194.972,21.272550000000003,101.09,1.761765,0.0210339,0.831839,20.0
6.26354,257.659,257.94399999999996,4.136425,10.93565,194.972,21.2892,101.09,1.763595,0.0210413,0.831851,20.0
6.26292,257.6425,257.929,4.135865,10.936,194.972,21.29905,101.09,1.7653999999999999,0.0210488,0.831862,20.0
6.26282,257.62699999999995,257.914,4.135295,10.9364,194.972,21.31215,101.09,1.7672299999999999,0.021053,0.831874,20.0
6.26311,257.611,257.9,4.134705,10.93685,194.972,21.320999999999998,101.09,1.7690350000000001,0.0210544,0.831886,20.0
6.26346,257.5955,257.8855,4.134105,10.93725,194.972,21.34055,101.09,1.77086,0.0210585,0.831898,20.0
6.26196,257.5795,257.871,4.133495,10.93765,194.972,21.34655,101.09,1.772685,0.0210666,0.831909,20.0
6.26146,257.56399999999996,257.8565,4.132885,10.93805,194.972,21.35835,101.09,1.7745200000000003,0.0210734,0.831921,20.0
6.26156,257.549,257.842,4.132255000000001,10.93855,194.972,21.36215,101.09,1.776345,0.0210763,0.831933,20.0
6.26157,257.5345,257.828,4.1316250000000005,10.93895,194.972,21.3839,101.09,1.7781850000000001,0.0210779,0.831945,20.0
6.25872,257.51800000000003,257.81399999999996,4.130995,10.93945,194.972,21.37465,101.09,1.7799999999999998,0.0210837,0.831956,20.0
6.25906,257.50350000000003,257.79999999999995,4.130345,10.93985,194.972,21.379849999999998,101.09,1.781835,0.0210918,0.831968,20.0
6.25913,257.48900000000003,257.786,4.129695,10.94035,194.972,21.39985,101.09,1.78367,0.0210975,0.83198,20.0
6.25663,257.4735,257.772,4.129035,10.9408,194.972,21.393549999999998,101.09,1.7855050000000001,0.0210993,0.831992,20.0
6.25585,257.4585,257.75800000000004,4.12837,10.94125,194.972,21.39255,101.09,1.78734,0.0211019,0.832004,20.0
6.25665,257.44449999999995,257.7445,4.12769,10.94175,194.972,21.41165,101.09,1.7891750000000002,0.0211091,0.832015,20.0
6.25464,257.42949999999996,257.731,4.1270074999999995,10.94225,194.972,21.41355,101.09,1.791015,0.0211168,0.832027,20.0
6.25304,257.4135,257.716,4.12632,10.9427,194.972,21.41195,101.09,1.792845,0.0211211,0.832039,20.0
6.2537,257.401,257.7035,4.125615000000001,10.94315,194.972,21.419249999999998,101.09,1.79463,0.0211225,0.832051,20.0
6.2528,257.3865,257.69,4.124915,10.94365,194.972,21.43305,101.09,1.7965,0.0211265,0.832062,20.0
6.25083,257.37149999999997,257.67600000000004,4.1242,10.94415,194.972,21.42905,101.09,1.7983449999999999,0.0211346,0.832074,20.0
6.24987,257.352,257.6575,4.12326,10.9448,194.972,21.43875,101.09,1.8,0.0211428,0.832089,20.0
6.24968,257.3375,257.644,4.12254,10.9453,194.972,21.435850000000002,101.09,1.8,0.0211448,0.832101,20.0
6.24942,257.32349999999997,257.6305,4.121805,10.9458,194.972,21.45015,101.09,1.8,0.0211471,0.832113,20.0
6.24787,257.30949999999996,257.61699999999996,4.12106,10.9463,194.972,21.45975,101.09,1.8,0.0211542,0.832125,20.0
6.24671,257.2955,257.6035,4.1203199999999995,10.9468,194.972,21.45485,101.09,1.8,0.0211619,0.832137,20.0
6.24644,257.281,257.59000000000003,4.11949,10.94735,194.972,21.45845,101.09,1.8,0.0211667,0.83215,20.0
6.24619,257.26750000000004,257.577,4.11873,10.94785,194.972,21.47565,101.09,1.8,0.0211681,0.832161,20.0
6.24457,257.25300000000004,257.563,4.11797,10.94835,194.972,21.477249999999998,101.09,1.8,0.0211723,0.832173,20.0
6.24342,257.2395,257.54949999999997,4.11721,10.94885,194.972,21.47335,101.09,1.8,0.0211804,0.832185,20.0
6.24361,257.2255,257.536,4.1164375,10.949349999999999,194.972,21.48285,101.09,1.8,0.0211871,0.832197,20.0
6.24281,257.2115,257.523,4.11566,10.94985,194.972,21.4969,101.09,1.8,0.02119,0.832208,20.0
6.24116,257.197,257.5095,4.11489,10.95035,194.972,21.49435,101.09,1.8,0.0211916,0.83222,20.0
6.24048,257.1835,257.496,4.1141000000000005,10.9509,194.972,21.494149999999998,101.09,1.8,0.0211975,0.832232,20.0
6.24052,257.17,257.483,4.11332,10.9514,194.972,21.51065,101.09,1.8,0.0212056,0.832244,20.0
6.2386,257.1555,257.469,4.11253,10.9519,194.972,21.50715,101.091,1.8,0.0212113,0.832255,20.0
6.2384,257.14250000000004,257.456,4.1117300000000006,10.95245,194.972,21.50855,101.091,1.8,0.0212131,0.832267,20.0
6.23765,257.12850000000003,257.4425,4.1109325000000005,10.95295,194.972,21.52315,101.091,1.8,0.0212157,0.832279,20.0
6.23557,257.11400000000003,257.429,4.110135,10.95345,194.972,21.51315,101.091,1.8,0.021223,0.832291,20.0
6.23597,257.1015,257.4155,4.1093275,10.95395,194.972,21.52585,101.091,1.8,0.0212306,0.832303,20.0
6.23374,257.087,257.40200000000004,4.108525,10.9545,194.972,21.526249999999997,101.091,1.8,0.0212349,0.832314,20.0
6.23322,257.07349999999997,257.3885,4.107715,10.955,194.972,21.52385,101.091,1.8,0.0212363,0.832326,20.0
6.23229,257.06,257.375,4.1068999999999996,10.9555,194.972,21.53295,101.091,1.8,0.0212404,0.832338,20.0
6.23068,257.0455,257.3615,4.10609,10.95605,194.972,21.52885,101.091,1.8,0.0212485,0.83235,20.0
6.23002,257.0325,257.34799999999996,4.10527,10.95655,194.972,21.53395,101.091,1.8,0.0212553,0.832361,20.0
6.22864,257.01800000000003,257.3345,4.10445,10.95705,194.972,21.53505,101.091,1.8,0.0212583,0.832373,20.0
6.22757,257.0045,257.321,4.10362,10.9576,194.972,21.53585,101.091,1.8,0.0212599,0.832385,20.0
6.22652,256.9905,257.308,4.1028,10.9581,194.972,21.53885,101.091,1.8,0.0212656,0.832397,20.0
6.22529,256.977,257.294,4.101970000000001,10.95865,194.972,21.5396,101.091,1.8,0.0212737,0.832408,20.0
6.22421,256.96299999999997,257.281,4.10114,10.95915,194.972,21.54155,101.091,1.8,0.0212795,0.83242,20.0
6.22306,256.94949999999994,257.2675,4.10031,10.9597,194.972,21.54325,101.091,1.8,0.0212814,0.832432,20.0
6.22192,256.93550000000005,257.254,4.09948,10.9602,194.972,21.544449999999998,101.091,1.8,0.0212839,0.832444,20.0
6.22077,256.922,257.2405,4.09864,10.96075,194.972,21.54605,101.091,1.8,0.0212911,0.832455,20.0
6.2196,256.90700000000004,257.226,4.097799999999999,10.96125,194.972,21.54755,101.091,1.8,0.0212988,0.832467,20.0
6.21845,256.89300000000003,257.212,4.09696,10.9618,194.972,21.54875,101.091,1.8,0.0213032,0.832479,20.0
6.21726,256.8795,257.19899999999996,4.0961125,10.9623,194.972,21.54995,101.091,1.8,0.0213046,0.832491,20.0
6.21607,256.8655,257.185,4.09527,10.96285,194.972,21.55105,101.091,1.8,0.0213085,0.832503,20.0
6.21488,256.852,257.172,4.09443,10.96335,194.972,21.551949999999998,101.091,1.8,0.0213166,0.832514,20.0
6.21371,256.83799999999997,257.1585,4.09358,10.9639,194.972,21.553649999999998,101.091,1.8,0.0213235,0.832526,20.0
6.21263,256.8245,257.145,4.0927299999999995,10.9644,194.972,21.55565,101.091,1.8,0.0213266,0.832538,20.0
6.21154,256.81100000000004,257.1315,4.09189,10.96495,194.972,21.5578,101.091,1.8,0.0213281,0.83255,20.0
6.21041,256.797,257.118,4.091045,10.9655,194.972,21.55945,101.091,1.8,0.0213337,0.832562,20.0
6.20926,256.783,257.10450000000003,4.0902,10.966,194.972,21.56095,101.091,1.8,0.0213419,0.832573,20.0
6.20818,256.7695,257.091,4.08935,10.96655,194.972,21.56285,101.091,1.8,0.0213478,0.832585,20.0
6.20705,256.756,257.0775,4.088495,10.96705,194.972,21.5651,101.091,1.8,0.0213498,0.832597,20.0
6.20607,256.742,257.06399999999996,4.08764,10.9676,194.972,21.568350000000002,101.091,1.8,0.0213521,0.832608,20.0
6.20509,256.7285,257.05100000000004,4.086785,10.96815,194.972,21.571550000000002,101.091,1.8,0.0213593,0.83262,20.0
6.20406,256.715,257.03700000000003,4.085925,10.96865,194.972,21.57415,101.091,1.8,0.021367,0.832632,20.0
6.20305,256.7015,257.024,4.08506,10.9692,194.972,21.5771,101.091,1.8,0.0213716,0.832644,20.0
6.20206,256.6875,257.0105,4.0842,10.96975,194.972,21.58015,101.091,1.8,0.021373,0.832656,20.0
6.20103,256.674,256.99699999999996,4.083335,10.97025,194.972,21.58275,101.091,1.8,0.0213767,0.832667,20.0
6.19998,256.66049999999996,256.9835,4.08247,10.9708,194.972,21.58535,101.091,1.8,0.0213848,0.832679,20.0
6.19896,256.6465,256.97,4.081605,10.9713,194.972,21.5883,101.091,1.8,0.0213918,0.832691,20.0
6.19794,256.63300000000004,256.9565,4.0807400000000005,10.97185,194.972,21.5911,101.091,1.8,0.021395,0.832703,20.0
6.19691,256.619,256.943,4.07987,10.9724,194.972,21.5937,101.091,1.8,0.0213965,0.832714,20.0
6.19588,256.606,256.9295,4.0790049999999995,10.97295,194.972,21.59655,101.091,1.8,0.0214019,0.832726,20.333333333333332
6.19487,256.592,256.916,4.0779975,10.97345,194.972,21.59945,101.091,1.8,0.0214101,0.832738,20.333333333333332
6.19385,256.5785,256.90250000000003,4.0767975,10.974,194.972,21.6022,101.091,1.8,0.0214162,0.83275,20.333333333333332
6.19281,256.5655,256.89,4.0756875,10.97455,194.972,21.60455,101.091,1.8,0.0214182,0.832762,20.666666666666668
6.1918,256.551,256.8755,4.074375,10.9751,194.972,21.60775,101.091,1.8,0.0214205,0.832773,20.666666666666668
6.19077,256.53700000000003,256.86199999999997,4.07308,10.9756,194.972,21.610599999999998,101.091,1.8,0.0214275,0.832785,20.666666666666668
6.18859,256.5235,256.84799999999996,4.071899999999999,10.9762,194.972,21.60275,101.091,1.8,0.0214353,0.832797,20.666666666666668
6.18911,256.51300000000003,256.83500000000004,4.070790000000001,10.97675,194.972,21.61045,101.091,1.8,0.02144,0.832809,20.666666666666668
6.18664,256.49850000000004,256.821,4.069735,10.9773,194.972,21.6126,101.091,1.8,0.0214415,0.83282,20.666666666666668
6.18521,256.4845,256.8075,4.068715,10.97785,194.972,21.604300000000002,101.091,1.8,0.021445,0.832832,20.666666666666668
6.18418,256.4715,256.794,4.067715,10.9784,194.972,21.6068,101.091,1.8,0.021453,0.832844,20.666666666666668
6.18319,256.456,256.78,4.0667425,10.979,194.972,21.601599999999998,101.091,1.8,0.0214602,0.832856,20.666666666666668
6.1818,256.442,256.7665,4.065775,10.9796,194.972,21.615949999999998,101.091,1.8,0.0214635,0.832868,20.666666666666668
6.17899,256.4275,256.7525,4.064815,10.98015,194.972,21.6025,101.091,1.8,0.021465,0.832879,20.666666666666668
6.18002,256.4175,256.73900000000003,4.063855,10.9807,194.972,21.60765,101.091,1.8,0.0214702,0.832891,20.666666666666668
6.17764,256.4035,256.725,4.062905,10.9813,194.972,21.61405,101.091,1.8,0.0214784,0.832903,20.666666666666668
6.17553,256.3915,256.7115,4.061955,10.98185,194.972,21.6097,101.091,1.8,0.0214846,0.832914,20.666666666666668
6.17413,256.3775,256.697,4.06101,10.9824,194.972,21.594,101.091,1.8,0.0214868,0.832926,20.666666666666668
6.17276,256.3645,256.6835,4.060065,10.983,194.972,21.59665,101.091,1.8,0.0214889,0.832938,20.666666666666668
6.17039,256.35,256.669,4.059125,10.98355,194.972,21.59,101.091,1.8,0.0214957,0.83295,20.666666666666668
6.16884,256.3365,256.655,4.058185,10.9841,194.972,21.5835,101.091,1.8,0.0215037,0.832962,20.666666666666668
6.1671,256.3225,256.64099999999996,4.057245,10.9847,194.972,21.5808,101.091,1.8,0.0215085,0.832973,20.666666666666668
6.16518,256.30899999999997,256.62699999999995,4.056305,10.98525,194.972,21.57535,101.091,1.8,0.02151,0.832985,20.666666666666668
6.16352,256.295,256.6135,4.055365,10.98585,194.972,21.5708,101.091,1.8,0.0215134,0.832997,20.666666666666668
6.16177,256.2815,256.59950000000003,4.054425,10.9864,194.972,21.56675,101.091,1.8,0.0215214,0.833009,20.666666666666668
6.15998,256.26800000000003,256.586,4.053485,10.98695,194.972,21.561799999999998,101.091,1.8,0.0215286,0.83302,20.666666666666668
6.15827,256.2545,256.572,4.052545,10.9875,194.972,21.5574,101.091,1.8,0.0215321,0.833032,20.666666666666668
6.15654,256.241,256.558,4.05161,10.9881,194.972,21.5532,101.091,1.8,0.0215335,0.833044,20.666666666666668
6.1548,256.227,256.544,4.050675,10.98865,194.972,21.54875,101.091,1.8,0.0215385,0.833056,20.666666666666668
6.15308,256.21299999999997,256.5305,4.04974,10.9892,194.972,21.544449999999998,101.091,1.8,0.0215476,0.833069,20.666666666666668
6.15119,256.19899999999996,256.5165,4.04871,10.98985,194.972,21.540399999999998,101.091,1.8,0.0215535,0.83308,20.666666666666668
6.14947,256.1855,256.5025,4.047775,10.9904,194.972,21.5362,101.091,1.8,0.0215555,0.833092,20.666666666666668
6.14776,256.172,256.48900000000003,4.046845,10.991,194.972,21.53215,101.091,1.8,0.0215578,0.833104,20.666666666666668
6.14605,256.158,256.475,4.045915,10.99155,194.972,21.52815,101.091,1.8,0.021565,0.833116,20.666666666666668
6.14435,256.144,256.461,4.044975,10.9921,194.972,21.524250000000002,101.091,1.8,0.0215728,0.833128,20.666666666666668
6.14266,256.13,256.447,4.044045,10.9927,194.972,21.5203,101.091,1.8,0.0215773,0.833139,20.666666666666668
6.14097,256.116,256.433,4.043115,10.9932,194.972,21.5165,101.091,1.8,0.0215788,0.833151,20.666666666666668
6.13928,256.10249999999996,256.419,4.04218,10.9938,194.972,21.512700000000002,101.091,1.8,0.0215825,0.833163,20.666666666666668
6.1376,256.0885,256.405,4.04125,10.99435,194.972,21.5089,101.091,1.8,0.0215906,0.833175,20.666666666666668
6.13592,256.0745,256.39099999999996,4.04032,10.9949,194.972,21.50515,101.091,1.8,0.0215976,0.833187,20.666666666666668
6.13424,256.0605,256.37699999999995,4.03939,10.9955,194.972,21.50145,101.091,1.8,0.0216009,0.833198,20.666666666666668
6.13258,256.0465,256.363,4.038455,10.99605,194.972,21.49785,101.091,1.8,0.0216024,0.83321,20.666666666666668
6.13092,256.0325,256.34950000000003,4.037525,10.9966,194.972,21.494300000000003,101.091,1.8,0.0216078,0.833222,20.666666666666668
6.12926,256.0185,256.3355,4.036595,10.9972,194.972,21.4908,101.091,1.8,0.021616,0.833233,20.666666666666668
6.12761,256.0045,256.3215,4.035665,10.9977,194.972,21.48735,101.091,1.8,0.021622,0.833245,20.666666666666668
6.12596,255.9905,256.3075,4.03474,10.9983,194.972,21.4839,101.091,1.8,0.0216241,0.833257,20.666666666666668
6.12431,255.9775,256.2935,4.033815,10.998850000000001,194.972,21.4805,101.091,1.8,0.0216264,0.833269,20.666666666666668
6.12267,255.9635,256.2795,4.03289,10.9994,194.972,21.4772,101.091,1.8,0.0216334,0.833281,20.666666666666668
6.12102,255.9495,256.2655,4.03196,11.0,194.972,21.4737,101.091,1.8,0.0216412,0.833292,20.666666666666668
6.11939,255.9355,256.25149999999996,4.031035,11.0005,194.972,21.470399999999998,101.091,1.8,0.021646,0.833304,20.666666666666668
6.11775,255.92149999999998,256.2375,4.030105,11.0011,194.972,21.4672,101.091,1.8,0.0216474,0.833316,20.666666666666668
6.11612,255.9075,256.22400000000005,4.02918,11.00165,194.972,21.463900000000002,101.091,1.8,0.021651,0.833328,20.666666666666668
6.11451,255.8935,256.21000000000004,4.028255,11.0022,194.972,21.460900000000002,101.091,1.8,0.021659,0.83334,20.666666666666668
6.11291,255.8795,256.196,4.027325,11.0028,194.972,21.458,101.091,1.8,0.0216662,0.833351,20.666666666666668
6.11132,255.8655,256.182,4.0264050000000005,11.0033,194.972,21.455199999999998,101.091,1.8,0.0216695,0.833363,20.666666666666668
6.10973,255.8515,256.168,4.025475,11.0039,194.972,21.4523,101.091,1.8,0.021671,0.833375,20.666666666666668
6.10813,255.83749999999998,256.154,4.0245500000000005,11.00445,194.972,21.4494,101.091,1.8,0.0216762,0.833386,20.666666666666668
6.10653,255.8235,256.14,4.023625,11.005,194.972,21.4465,101.091,1.8,0.0216845,0.833398,20.333333333333332
6.10493,255.8095,256.1245,4.022852500000001,11.0056,194.972,21.443199999999997,101.092,1.8,0.0216907,0.83341,20.333333333333332
6.10333,255.7945,256.1105,4.0222525,11.0061,194.972,21.4403,101.092,1.8,0.0216929,0.833422,20.333333333333332
6.10173,255.7805,256.0965,4.02156,11.0067,194.972,21.4374,101.092,1.8,0.021695,0.833434,20.333333333333332
6.10013,255.7665,256.0825,4.0208075,11.007249999999999,194.972,21.4345,101.092,1.8,0.0217019,0.833445,20.333333333333332
6.09854,255.7525,256.0685,4.02,11.0078,194.972,21.4316,101.092,1.8,0.0217098,0.833457,20.333333333333332
6.09631,255.7325,256.049,4.0190125000000005,11.00855,194.972,21.427599999999998,101.092,1.8,0.0217155,0.833474,20.0
6.0946,255.7185,256.03499999999997,4.018415,11.00915,194.972,21.424,101.092,1.8,0.0217173,0.833487,20.0
6.0932,255.7045,256.02099999999996,4.0177700000000005,11.0097,194.972,21.4244,101.092,1.8,0.0217233,0.833498,20.0
6.09153,255.6905,256.007,4.01706,11.0102,194.972,21.421300000000002,101.092,1.8,0.0217315,0.83351,20.0
6.09033,255.67649999999998,255.993,4.0162975,11.0108,194.972,21.420299999999997,101.092,1.8,0.0217371,0.833522,20.0
6.08875,255.662,255.9795,4.0155,11.0113,194.972,21.420299999999997,101.092,1.8,0.0217389,0.833534,20.0
6.0873,255.648,255.96550000000002,4.01469,11.0118,194.972,21.4179,101.092,1.8,0.0217416,0.833545,20.0
6.08608,255.6345,255.952,4.01387,11.0123,194.972,21.418100000000003,101.092,1.8,0.021749,0.833557,20.0
6.08499,255.62,255.938,4.0130300000000005,11.0129,194.972,21.4194,101.092,1.8,0.0217567,0.833569,20.0
6.08361,255.606,255.9245,4.012185,11.0134,194.972,21.4211,101.092,1.8,0.0217609,0.833581,20.0
6.08247,255.59199999999998,255.911,4.011340000000001,11.0139,194.972,21.4205,101.092,1.8,0.0217623,0.833593,20.0
6.08149,255.578,255.897,4.01048,11.0144,194.972,21.425,101.092,1.8,0.0217664,0.833604,20.0
6.08026,255.564,255.8835,4.009625,11.01495,194.972,21.4264,101.092,1.8,0.0217746,0.833616,20.0
6.07924,255.55,255.87,4.008745,11.0155,194.972,21.4284,101.092,1.8,0.0217815,0.833628,20.0
6.07824,255.5365,255.85649999999998,4.00791,11.016,194.972,21.4314,101.092,1.8,0.0217844,0.83364,20.0
