汽机旁路系统蒸汽阀平均开度,稳压器喷淋阀平均开度,上充流量调节阀开度,电加热开启数量,一环路冷热段平均值,堆芯出口温度平均值,一回路压力平均值,ΔTsat平均值
66.63246666666667,0.0,100.0,0,226.9495,227.29399999999998,4.37396,29.6108
66.63246666666667,0.0,100.0,0,226.9255,227.26749999999998,4.36849,29.5638
66.63246666666667,0.0,100.0,0,226.9015,227.24099999999999,4.36314,29.5184
66.63246666666667,0.0,100.0,0,226.8775,227.214,4.35792,29.4746
66.63246666666667,0.0,100.0,0,226.8535,227.187,4.35285,29.4327
66.63246666666667,0.0,100.0,0,226.829,227.16,4.34792,29.3928
66.63246666666667,0.0,100.0,0,226.8055,227.13299999999998,4.34316,29.3549
66.63246666666667,0.0,100.0,0,226.7815,227.107,4.33854,29.3189
66.63246666666667,0.0,100.0,0,226.7575,227.07999999999998,4.33408,29.2849
66.63246666666667,0.0,100.0,0,226.7335,227.054,4.32976,29.2528
66.63246666666667,0.0,100.0,0,226.709,227.027,4.32558,29.2224
66.63246666666667,0.0,100.0,0,226.685,227.001,4.32153,29.1937
66.63246666666667,0.0,100.0,0,226.6615,226.974,4.3176,29.1666
66.63246666666667,0.0,100.0,0,226.6375,226.948,4.31394,29.1437
66.63246666666667,0.0,100.0,0,226.6135,226.922,4.3102,29.1185
66.63246666666667,0.0,100.0,0,226.589,226.89499999999998,4.30657,29.0949
66.63246666666667,0.0,100.0,0,226.565,226.869,4.30301,29.0725
66.63246666666667,0.0,100.0,0,226.541,226.84300000000002,4.29951,29.0508
66.63246666666667,0.0,100.0,0,226.517,226.817,4.29609,29.0302
66.63246666666667,0.0,100.0,0,226.493,226.7905,4.29289,29.014
66.63246666666667,0.0,100.0,0,226.469,226.764,4.28986,28.9975
66.63246666666667,0.0,100.0,0,226.4445,226.738,4.28686,28.9818
66.63246666666667,0.0,100.0,0,226.4205,226.712,4.28386,28.9671
66.63246666666667,0.0,100.0,0,226.3965,226.686,4.28076,28.9507
66.63246666666667,0.0,100.0,0,226.3725,226.66,4.27775,28.9346
66.63246666666667,0.0,100.0,0,226.3485,226.63400000000001,4.27475,28.9192
66.63246666666667,0.0,100.0,0,226.3245,226.608,4.27174,28.9041
66.63246666666667,0.0,100.0,0,226.3,226.582,4.26868,28.8882
66.63246666666667,0.0,100.0,0,226.276,226.55599999999998,4.26566,28.8721
66.63246666666667,0.0,100.0,0,226.2515,226.53,4.26267,28.8566
66.63246666666667,0.0,100.0,0,226.22750000000002,226.504,4.25968,28.8412
66.63246666666667,0.0,100.0,0,226.203,226.478,4.25667,28.8255
66.63246666666667,0.0,100.0,0,226.179,226.4525,4.25369,28.81
66.63246666666667,0.0,100.0,0,226.1525,226.427,4.25038,28.7943
66.63246666666667,0.0,100.0,0,226.128,226.398,4.2474,28.7771
66.63246666666667,0.0,100.0,0,226.104,226.372,4.24447,28.7621
66.63246666666667,0.0,100.0,0,226.0795,226.3465,4.24147,28.7465
66.63246666666667,0.0,100.0,0,226.055,226.321,4.23848,28.7306
66.63246666666667,0.0,100.0,0,226.031,226.29500000000002,4.23554,28.7156
66.63246666666667,0.0,100.0,0,226.007,226.269,4.23255,28.6998
66.63246666666667,0.0,100.0,0,225.98250000000002,226.24349999999998,4.22961,28.6845
66.63246666666667,0.0,100.0,0,225.95800000000003,226.21800000000002,4.22662,28.6688
66.63246666666667,0.0,100.0,0,225.934,226.192,4.22368,28.6533
66.63246666666667,0.0,100.0,0,225.90949999999998,226.167,4.22072,28.6378
66.63246666666667,0.0,100.0,0,225.88549999999998,226.141,4.21777,28.6221
66.63246666666667,0.0,100.0,0,225.8605,226.1155,4.21485,28.6069
66.63246666666667,0.0,100.0,0,225.8365,226.09,4.2119,28.5914
66.63246666666667,0.0,100.0,0,225.8145,226.067,4.20923,28.577
66.63246666666667,0.0,100.0,0,225.79,226.04149999999998,4.20627,28.5613
66.63246666666667,0.0,100.0,0,225.766,226.016,4.20335,28.5459
66.63246666666667,0.0,100.0,0,225.7415,225.9905,4.20042,28.5303
66.63246666666667,0.0,100.0,0,225.7175,225.965,4.19852,28.534
66.63246666666667,0.0,100.0,0,225.6935,225.937,4.19888,28.4857
66.63246666666667,0.0,100.0,0,225.667,225.898,4.1915,28.5399
66.63246666666667,0.0,100.0,0,225.636,225.847,4.18689,28.5803
66.63246666666667,0.0,100.0,0,225.6015,225.7945,4.18994,28.5271
66.63246666666667,0.0,100.0,0,225.56400000000002,225.753,4.18387,28.5766
66.63246666666667,0.0,100.0,0,225.5315,225.724,4.18115,28.5729
66.63246666666667,0.0,100.0,0,225.50549999999998,225.698,4.18247,28.4942
66.63246666666667,0.0,100.0,0,225.4785,225.667,4.17377,28.5762
66.63246666666667,0.0,100.0,0,225.42000000000002,225.632,4.1808,28.4504
66.63246666666667,0.0,100.0,0,225.347,225.597,4.1791,28.4569
66.63246666666667,0.0,100.0,0,225.3165,225.561,4.16952,28.4124
66.63246666666667,0.0,100.0,0,225.28199999999998,225.528,4.16686,28.407
66.63246666666667,0.0,100.0,0,225.2495,225.4955,4.16427,28.4039
66.63246666666667,0.0,100.0,0,225.215,225.463,4.16157,28.3903
66.63246666666667,0.0,100.0,0,225.1805,225.43099999999998,4.15882,28.381
66.63246666666667,0.0,100.0,0,225.148,225.398,4.15603,28.4009
66.63246666666667,0.0,100.0,0,225.10199999999998,225.364,4.15287,28.3602
66.63246666666667,0.0,100.0,0,225.0845,225.328,4.15037,28.3619
66.63246666666667,0.0,100.0,0,225.053,225.292,4.14754,28.3534
66.63246666666667,0.0,100.0,0,224.9915,225.26049999999998,4.1403,28.552
66.63246666666667,0.0,100.0,0,224.9305,225.22,4.14555,28.4114
66.63246666666667,0.0,100.0,0,224.92849999999999,225.1575,4.13611,28.3449
66.63246666666667,0.0,100.0,0,224.926,225.098,4.13449,28.4224
66.63246666666667,0.0,100.0,0,224.893,225.077,4.1323,28.3932
66.63246666666667,0.0,100.0,0,224.8585,225.086,4.12935,28.326
66.63246666666667,0.0,100.0,0,224.83499999999998,225.088,4.12634,28.3611
66.63246666666667,0.0,100.0,0,224.793,225.065,4.11744,28.4823
66.63246666666667,0.0,100.0,0,224.71949999999998,225.01999999999998,4.12743,28.2698
66.63246666666667,0.0,100.0,0,224.724,224.94650000000001,4.11052,28.4797
66.63246666666667,0.0,100.0,0,224.6715,224.877,4.12136,28.332
66.63246666666667,0.0,100.0,0,224.655,224.84,4.11628,28.3496
66.63246666666667,0.0,100.0,0,224.623,224.833,4.11431,28.3009
66.63246666666667,0.0,100.0,0,224.5665,224.839,4.11426,28.2267
66.63246666666667,0.0,100.0,0,224.55349999999999,224.829,4.09363,28.3965
66.63246666666667,0.0,100.0,0,224.5075,224.787,4.10495,28.1855
66.63246666666667,0.0,100.0,0,224.5275,224.727,4.08799,28.3712
66.63246666666667,0.0,100.0,0,224.5255,224.68099999999998,4.08794,28.3591
66.63246666666667,0.0,100.0,0,224.45749999999998,224.6605,4.09377,28.1966
66.63246666666667,0.0,100.0,0,224.4385,224.6455,4.07831,28.3406
66.63246666666667,0.0,100.0,0,224.353,224.619,4.09057,28.2082
66.63246666666667,0.0,100.0,0,224.327,224.583,4.07716,28.2422
66.63246666666667,0.0,100.0,0,224.29149999999998,224.54149999999998,4.07852,28.1713
66.63246666666667,0.0,100.0,0,224.2805,224.499,4.07112,28.1245
66.63246666666667,0.0,100.0,0,224.287,224.4615,4.0676,28.1792
66.63246666666667,0.0,100.0,0,224.231,224.43650000000002,4.06177,28.2807
66.63246666666667,0.0,100.0,0,224.163,224.417,4.07042,28.0847
66.63246666666667,0.0,100.0,0,224.1805,224.382,4.05428,28.1903
66.63246666666667,0.0,100.0,0,224.18,224.34199999999998,4.05529,28.2026
66.63246666666667,0.0,100.0,0,224.155,224.3245,4.05275,28.1933
66.63246666666667,0.0,100.0,0,224.1245,224.329,4.04967,28.1549
66.63246666666667,0.0,100.0,0,224.1045,224.326,4.04692,28.1215
66.63246666666667,0.0,100.0,0,224.087,224.303,4.04497,28.1133
66.63246666666667,0.0,100.0,0,224.06349999999998,224.26999999999998,4.04326,28.1187
66.63246666666667,0.0,100.0,0,224.0365,224.237,4.04173,28.125
66.63246666666667,0.0,100.0,0,224.00900000000001,224.208,4.04031,28.1297
66.63246666666667,0.0,100.0,0,223.98399999999998,224.18200000000002,4.03902,28.1324
66.63246666666667,0.0,100.0,0,223.961,224.15800000000002,4.03826,28.1294
66.63246666666667,0.0,100.0,0,223.9425,224.13549999999998,4.03817,28.1122
66.63246666666667,0.0,100.0,0,223.9255,224.115,4.04131,28.0991
66.63246666666667,0.0,100.0,0,223.9205,224.1,4.03788,28.131
66.63246666666667,0.0,100.0,0,223.90949999999998,224.09199999999998,4.03884,28.139
66.63246666666667,0.0,100.0,0,223.8945,224.089,4.03922,28.1509
66.63246666666667,0.0,100.0,0,223.8795,224.083,4.03921,28.1594
66.63246666666667,0.0,100.0,0,223.8635,224.06799999999998,4.03936,28.1754
66.63246666666667,0.0,100.0,0,223.8435,224.047,4.03954,28.1985
66.63246666666667,0.0,100.0,0,223.82150000000001,224.023,4.03967,28.2245
66.63246666666667,0.0,100.0,0,223.798,223.998,4.03979,28.2516
66.63246666666667,0.0,100.0,0,223.7745,223.973,4.03997,28.2811
66.63246666666667,0.0,100.0,0,223.752,223.948,4.04081,28.3165
66.63246666666667,0.0,100.0,0,223.7305,223.924,4.04144,28.3503
66.63246666666667,0.0,100.0,0,223.709,223.9015,4.04205,28.3821
66.63246666666667,0.0,100.0,0,223.688,223.88,4.04272,28.4133
66.63246666666667,0.0,100.0,0,223.667,223.8585,4.0434,28.4444
66.63246666666667,0.0,100.0,0,223.64600000000002,223.83749999999998,4.04409,28.4754
66.63246666666667,0.0,100.0,0,223.625,223.816,4.04477,28.5066
66.63246666666667,0.0,100.0,0,223.603,223.79399999999998,4.04547,28.5383
66.63246666666667,0.0,100.0,0,223.5805,223.772,4.04616,28.5707
66.63246666666667,0.0,100.0,0,223.55849999999998,223.749,4.04685,28.6035
66.63246666666667,0.0,100.0,0,223.5355,223.726,4.04754,28.6367
66.63246666666667,0.0,100.0,0,223.5125,223.702,4.04822,28.6701
66.63246666666667,0.0,100.0,0,223.489,223.67849999999999,4.04889,28.7034
66.63246666666667,0.0,100.0,0,223.466,223.655,4.04941,28.7348
66.63246666666667,0.0,100.0,0,223.4425,223.631,4.04986,28.762
66.63246666666667,0.0,100.0,0,223.41899999999998,223.60750000000002,4.05015,28.792
66.63246666666667,0.0,100.0,0,223.39600000000002,223.584,4.05051,28.8212
66.63246666666667,0.0,100.0,0,223.3725,223.5605,4.05103,28.8525
66.63246666666667,0.0,100.0,0,223.34949999999998,223.537,4.05202,28.8891
66.63246666666667,0.0,100.0,0,223.3255,223.51350000000002,4.05268,28.9233
66.63246666666667,0.0,100.0,0,223.302,223.49,4.05327,28.9536
66.63246666666667,0.0,100.0,0,223.2785,223.466,4.05399,28.9906
66.63246666666667,0.0,100.0,0,223.255,223.4425,4.05462,29.0225
66.63246666666667,0.0,100.0,0,223.231,223.4185,4.05542,29.0568
66.63246666666667,0.0,100.0,0,223.207,223.3945,4.05615,29.0916
66.35783333333335,0.0,100.0,0,223.183,223.371,4.05685,29.1259
66.19510000000001,0.0,100.0,0,223.159,223.347,4.05757,29.1601
66.03236666666668,0.0,100.0,0,223.13549999999998,223.323,4.05831,29.1946
65.86963333333334,0.0,100.0,0,223.11149999999998,223.299,4.05904,29.2291
65.7171,0.0,100.0,0,223.08749999999998,223.2745,4.05977,29.2636
65.5645,0.0,100.0,0,223.06349999999998,223.2505,4.0605,29.2981
65.40176666666666,0.0,100.0,0,223.039,223.224,4.06123,29.3361
65.2187,0.0,100.0,0,223.0125,223.2,4.06203,29.3706
65.05596666666666,0.0,100.0,0,222.9885,223.176,4.06276,29.4052
64.89323333333334,0.0,100.0,0,222.964,223.152,4.06349,29.4397
64.7305,0.0,100.0,0,222.94,223.128,4.06422,29.4742
64.54743333333333,0.0,100.0,0,222.916,223.10399999999998,4.06495,29.5087
64.3847,0.0,100.0,0,222.8915,223.07999999999998,4.06567,29.5431
64.22196666666667,0.0,100.0,0,222.8675,223.0555,4.06638,29.5774
64.0389,0.0,100.0,0,222.8435,223.0315,4.06709,29.6117
63.86596666666666,0.0,100.0,0,222.81900000000002,223.0075,4.06779,29.6458
63.693066666666674,0.0,100.0,0,222.79500000000002,222.983,4.06848,29.6799
63.51,0.0,100.0,0,222.77100000000002,222.959,4.06917,29.7139
63.32693333333333,0.0,100.0,0,222.7465,222.935,4.06985,29.7477
63.15403333333334,0.0,100.0,0,222.7225,222.911,4.07052,29.7813
62.970933333333335,0.0,100.0,0,222.6975,222.887,4.07117,29.8147
62.78786666666667,0.0,100.0,0,222.6735,222.8625,4.0718,29.8478
62.62513333333334,0.0,100.0,0,222.652,222.841,4.07236,29.8775
62.44206666666667,0.0,100.0,0,222.628,222.817,4.07297,29.9102
62.25899999999999,0.0,100.0,0,222.6035,222.793,4.07357,29.9429
62.07593333333333,0.0,100.0,0,222.5795,222.769,4.07416,29.9753
61.882666666666665,0.0,100.0,0,222.5555,222.745,4.07474,30.0076
61.689433333333334,0.0,100.0,0,222.531,222.721,4.07531,30.0396
61.50633333333334,0.0,100.0,0,222.507,222.697,4.07586,30.0714
61.323266666666676,0.0,100.0,0,222.48250000000002,222.673,4.0764,30.103
61.11986666666667,0.0,100.0,0,222.45850000000002,222.649,4.07692,30.1343
60.93676666666667,0.0,100.0,0,222.4345,222.625,4.07743,30.1654
60.7537,0.0,100.0,0,222.41,222.6015,4.07792,30.1962
60.55029999999999,0.0,100.0,0,222.386,222.5775,4.0784,30.2267
60.367200000000004,0.0,100.0,0,222.362,222.554,4.07885,30.2569
60.14346666666666,0.0,100.0,0,222.338,222.528,4.07929,30.2899
59.960366666666665,0.0,100.0,0,222.31150000000002,222.504,4.07975,30.3195
59.75696666666666,0.0,100.0,0,222.28750000000002,222.4805,4.08015,30.3486
59.563700000000004,0.0,100.0,0,222.26350000000002,222.457,4.08049,30.3769
59.370466666666665,0.0,100.0,0,222.23950000000002,222.43349999999998,4.08075,30.4038
59.177233333333334,0.0,100.0,0,222.21550000000002,222.4105,4.08089,30.4283
58.984,0.0,100.0,0,222.19150000000002,222.389,4.08085,30.4486
58.780566666666665,0.0,100.0,0,222.16899999999998,222.37,4.08057,30.4628
58.5873,0.0,100.0,0,222.147,222.3535,4.08002,30.4707
58.394066666666674,0.0,100.0,0,222.1265,222.34050000000002,4.07922,30.4715
58.20083333333334,0.0,100.0,0,222.107,222.33100000000002,4.07818,30.4657
57.9974,0.0,100.0,0,222.0895,222.3225,4.07695,30.4561
57.794000000000004,0.0,100.0,0,222.073,222.314,4.07562,30.4453
57.61093333333334,0.0,100.0,0,222.057,222.304,4.0742,30.4349
57.407500000000006,0.0,100.0,0,222.03949999999998,222.292,4.07269,30.4251
57.20406666666667,0.0,100.0,0,222.02249999999998,222.278,4.07111,30.416
57.020999999999994,0.0,100.0,0,222.0045,222.263,4.06948,30.4075
56.817600000000006,0.0,100.0,0,221.98649999999998,222.247,4.0678,30.3993
56.6345,0.0,100.0,0,221.969,222.231,4.06611,30.3912
56.431099999999994,0.0,100.0,0,221.9515,222.215,4.0644,30.383
56.24803333333333,0.0,100.0,0,221.934,222.199,4.06269,30.3745
56.054766666666666,0.0,100.0,0,221.917,222.183,4.06098,30.3656
55.8717,0.0,100.0,0,221.90050000000002,222.168,4.05928,30.3565
55.67846666666667,0.0,100.0,0,221.88400000000001,222.15249999999997,4.05757,30.3471
55.495366666666676,0.0,100.0,0,221.8675,222.1375,4.05587,30.3377
55.31229999999999,0.0,100.0,0,221.851,222.1225,4.05417,30.3284
55.11906666666666,0.0,100.0,0,221.8345,222.107,4.05247,30.3193
54.93596666666667,0.0,100.0,0,221.8175,222.0915,4.05078,30.3104
54.76306666666667,0.0,100.0,0,221.8005,222.076,4.04908,30.3018
54.59016666666667,0.0,100.0,0,221.7835,222.06,4.04739,30.2935
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.48846666666666,0.0,100.0,0,221.77499999999998,222.052,4.04655,30.2894
54.447799999999994,0.0,100.0,0,221.76999999999998,222.047,4.04604,30.287
54.264700000000005,0.0,100.0,0,221.7525,222.031,4.04436,30.279
54.081633333333336,0.0,100.0,0,221.735,222.0145,4.04267,30.271
53.9189,0.0,100.0,0,221.718,221.998,4.041,30.2632
53.735833333333325,0.0,100.0,0,221.701,221.982,4.03932,30.2553
53.573100000000004,0.0,100.0,0,221.68349999999998,221.96550000000002,4.03764,30.2473
53.40016666666666,0.0,100.0,0,221.66000000000003,221.9495,4.03681,30.2425
53.22726666666667,0.0,100.0,0,221.61950000000002,221.933,4.03614,30.2496
53.05436666666666,0.0,100.0,0,221.58499999999998,221.913,4.03569,30.2672
52.891633333333324,0.0,100.0,0,221.5605,221.88150000000002,4.03373,30.2912
52.71873333333334,0.0,100.0,0,221.5605,221.83550000000002,4.02847,30.4051
52.54583333333333,0.0,100.0,0,221.53300000000002,221.79500000000002,4.03141,30.2938
52.383100000000006,0.0,100.0,0,221.51749999999998,221.779,4.02735,30.4261
52.22036666666667,0.0,100.0,0,221.48200000000003,221.77550000000002,4.02814,30.2408
52.05763333333334,0.0,100.0,0,221.4445,221.768,4.03691,30.2976
51.8949,0.0,100.0,0,221.4565,221.7475,4.0216,30.4233
51.732166666666664,0.0,100.0,0,221.433,221.72,4.02561,30.2655
51.5491,0.0,100.0,0,221.41199999999998,221.697,4.02833,30.3233
51.386366666666675,0.0,100.0,0,221.403,221.684,4.01963,30.415
51.22363333333334,0.0,100.0,0,221.3715,221.676,4.01608,30.4229
51.060900000000004,0.0,100.0,0,221.346,221.66,4.01356,30.4165
50.89816666666667,0.0,100.0,0,221.32549999999998,221.62849999999997,4.01247,30.4142
50.73543333333333,0.0,100.0,0,221.302,221.59199999999998,4.01118,30.4208
50.5727,0.0,100.0,0,221.2745,221.5625,4.00919,30.427
50.40996666666666,0.0,100.0,0,221.2475,221.541,4.00673,30.4274
50.23703333333333,0.0,100.0,0,221.2235,221.52100000000002,4.00425,30.4221
50.074333333333335,0.0,100.0,0,221.201,221.4995,4.00184,30.416
49.911566666666666,0.0,100.0,0,221.179,221.476,3.99933,30.4089
49.748833333333344,0.0,100.0,0,221.155,221.4525,3.99657,30.401
49.58610000000001,0.0,100.0,0,221.131,221.42950000000002,3.99353,30.3877
49.423399999999994,0.0,100.0,0,221.10649999999998,221.4065,3.99043,30.3723
49.26066666666666,0.0,100.0,0,221.082,221.38299999999998,3.98698,30.3625
49.0979,0.0,100.0,0,221.05349999999999,221.359,3.98293,30.3555
48.925000000000004,0.0,100.0,0,221.02499999999998,221.33249999999998,3.97877,30.3427
48.76226666666667,0.0,100.0,0,220.9755,221.303,3.9834,30.3478
48.59956666666667,0.0,100.0,0,220.86450000000002,221.27100000000002,3.99581,29.999
48.426633333333335,0.0,100.0,0,220.8775,221.21800000000002,3.97006,30.2927
48.2639,0.0,100.0,0,220.83,221.1445,3.98503,30.0358
48.101166666666664,0.0,100.0,0,220.815,221.09449999999998,3.96258,30.284
47.938433333333336,0.0,100.0,0,220.7185,221.07850000000002,3.9774,29.9233
47.75536666666667,0.0,100.0,0,220.7165,221.05700000000002,3.94866,30.175
47.59263333333333,0.0,100.0,0,220.6435,221.017,3.96522,29.8063
47.429899999999996,0.0,100.0,0,220.649,220.963,3.93667,30.1134
47.246833333333335,0.0,100.0,0,220.55849999999998,220.91750000000002,3.954,29.7074
56.8136,0.0,100.0,0,220.55599999999998,220.8755,3.92226,30.0129
56.6406,0.0,100.0,0,220.464,220.8365,3.94097,29.5727
56.29466666666667,0.0,100.0,0,220.47,220.79149999999998,3.90758,29.8998
55.85713333333333,0.0,100.0,0,220.3725,220.748,3.92683,29.4226
55.4603,0.0,100.0,0,220.375,220.7025,3.8906,29.7732
55.195766666666664,0.0,100.0,0,220.276,220.6575,3.91171,29.2772
54.992266666666666,0.0,100.0,0,220.289,220.607,3.87589,29.6421
54.82946666666667,0.0,100.0,0,220.2015,220.5625,3.89706,29.1848
54.67683333333333,0.0,100.0,0,220.2255,220.52249999999998,3.86514,29.5215
66.63246666666667,0.0,100.0,0,220.1625,220.496,3.88388,29.1231
66.63246666666667,0.0,100.0,0,220.193,220.4795,3.8572,29.386
66.63246666666667,0.0,100.0,0,220.15050000000002,220.476,3.87268,29.0409
66.63246666666667,0.0,100.0,0,220.18849999999998,220.47750000000002,3.8512,29.2409
66.63246666666667,0.0,100.0,0,220.1615,220.48450000000003,3.86385,28.943
