,一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
2504,-0.016870783,0.763742265,0.506471827,1.303657069,0.814811009,0.504147614,-1.56491737,0.206751264,-2.386216667,-1.055210698,-0.502500722,-0.878413187
2505,-0.016346662,0.762557321,0.50548703,1.302038902,0.814811009,0.504147614,-1.55933093,0.206751264,-2.381813078,-1.053952016,-0.501732596,-0.878413187
2506,-0.015844495,0.761372376,0.504516301,1.300413607,0.814811009,0.504147614,-1.553789271,0.206751264,-2.377464786,-1.053102785,-0.50096447,-0.878413187
2507,-0.01536428,0.760152059,0.503531504,1.298772628,0.814811009,0.504147614,-1.548270003,0.206751264,-2.373096386,-1.052769158,-0.500260355,-0.878413187
2508,-0.01490053,0.758931743,0.502532639,1.297113116,0.814811009,0.504147614,-1.542795517,0.206751264,-2.368637502,-1.052238388,-0.499492229,-0.878413187
2509,-0.014453244,0.757693741,0.501547842,1.295452178,0.814811009,0.504147614,-1.537332225,0.206751264,-2.364203752,-1.051040365,-0.498724102,-0.878413187
2510,-0.014030655,0.756438053,0.500534908,1.293799794,0.814811009,0.504147614,-1.531919312,0.206751264,-2.359714705,-1.049766518,-0.497955976,-0.878413187
2511,-0.013569648,0.755200051,0.499521974,1.291959218,0.814811009,0.504147614,-1.526506399,0.206751264,-2.354727993,-1.049175089,-0.49712384,-0.878413187
2512,-0.013177244,0.753944363,0.498494971,1.290269766,0.814811009,0.504147614,-1.52113267,0.206751264,-2.350123328,-1.048871792,-0.496419724,-0.878413187
2513,-0.012790328,0.752688676,0.497467968,1.288587443,0.814811009,0.504147614,-1.515775733,0.206751264,-2.345548824,-1.048037726,-0.495651598,-0.878413187
2514,-0.012422621,0.751415302,0.496440966,1.286895139,0.814811009,0.504147614,-1.510441187,0.206751264,-2.340959239,-1.046748714,-0.494883472,-0.878413187
2515,-0.012063146,0.750141929,0.495413963,1.285190005,0.814811009,0.504147614,-1.505145824,0.206751264,-2.33634452,-1.045747834,-0.494115346,-0.878413187
2516,-0.011717391,0.748868555,0.494372892,1.283473464,0.814811009,0.504147614,-1.499867255,0.206751264,-2.331729801,-1.045338383,-0.49341123,-0.878413187
2517,-0.011379869,0.747577496,0.493331821,1.281735539,0.814811009,0.504147614,-1.494616673,0.206751264,-2.327125135,-1.044928932,-0.492643104,-0.878413187
2518,-0.011053323,0.746304122,0.49229075,1.279983356,0.814811009,0.504147614,-1.489371689,0.206751264,-2.322394796,-1.043852228,-0.491874978,-0.878413187
2519,-0.010737753,0.745030749,0.491249679,1.27823545,0.814811009,0.504147614,-1.484171486,0.206751264,-2.317739862,-1.042623875,-0.491106852,-0.878413187
2520,-0.010424927,0.743739689,0.490194539,1.276470436,0.814811009,0.504147614,-1.478954491,0.206751264,-2.313059792,-1.041820138,-0.490338726,-0.878413187
2521,-0.010128566,0.74244863,0.489139399,1.274702571,0.814811009,0.504147614,-1.473759886,0.206751264,-2.308364642,-1.041501676,-0.489634611,-0.878413187
2522,-0.009832205,0.741175257,0.488070191,1.272917597,0.814811009,0.504147614,-1.468576476,0.206751264,-2.303649384,-1.040910247,-0.488866485,-0.878413187
2523,-0.00954682,0.739884197,0.487015051,1.271122644,0.814811009,0.504147614,-1.463393066,0.206751264,-2.29894418,-1.03966673,-0.488098358,-0.878413187
2524,-0.009266923,0.738593138,0.485959912,1.269320562,0.814811009,0.504147614,-1.458243242,0.206751264,-2.294238976,-1.038529366,-0.487330232,-0.878413187
2525,-0.008998003,0.737302079,0.484890703,1.267507074,0.814811009,0.504147614,-1.453104613,0.206751264,-2.289523718,-1.037937937,-0.486626117,-0.878413187
2526,-0.008740059,0.73601102,0.483821495,1.265689309,0.814811009,0.504147614,-1.448010765,0.206751264,-2.284798406,-1.037619476,-0.485857991,-0.878413187
2527,-0.008490347,0.734737646,0.482752287,1.263860139,0.814811009,0.504147614,-1.442922515,0.206751264,-2.280083148,-1.036800574,-0.485089865,-0.878413187
2528,-0.008254356,0.733428901,0.481683079,1.26202384,0.814811009,0.504147614,-1.437901436,0.206751264,-2.275357836,-1.035511562,-0.484321739,-0.878413187
2529,-0.008026597,0.732137842,0.480613871,1.260186115,0.814811009,0.504147614,-1.432863565,0.206751264,-2.270632525,-1.034510682,-0.483617623,-0.878413187
2530,-0.007796094,0.730846782,0.479530594,1.258338411,0.814811009,0.504147614,-1.427814498,0.206751264,-2.265907213,-1.034086066,-0.482849497,-0.878413187
2531,-0.007595776,0.729538037,0.478433249,1.256490706,0.814811009,0.504147614,-1.422771029,0.206751264,-2.261181901,-1.033676615,-0.482081371,-0.878413187
2532,-0.007400946,0.728246978,0.477335903,1.254630171,0.814811009,0.504147614,-1.417789134,0.206751264,-2.256456589,-1.032615076,-0.481313245,-0.878413187
2533,-0.007206116,0.726938233,0.47622449,1.252761081,0.814811009,0.504147614,-1.41273447,0.206751264,-2.251731278,-1.031371558,-0.480609129,-0.878413187
2534,-0.007033238,0.725611802,0.475113076,1.250891991,0.814811009,0.504147614,-1.407707794,0.206751264,-2.247005966,-1.030552657,-0.479841003,-0.878413187
2535,-0.006863105,0.724303057,0.473987594,1.249015772,0.814811009,0.504147614,-1.402692313,0.206751264,-2.2422706,-1.030234195,-0.479072877,-0.878413187
2536,-0.006703948,0.722958941,0.472862111,1.247126723,0.814811009,0.504147614,-1.397660039,0.206751264,-2.237545288,-1.029657931,-0.478304751,-0.878413187
2537,-0.006553023,0.72163251,0.47172256,1.245224842,0.814811009,0.504147614,-1.392638961,0.206751264,-2.232809923,-1.028429578,-0.477536625,-0.878413187
2538,-0.006404843,0.720306079,0.470583009,1.243322961,0.814811009,0.504147614,-1.38762348,0.206751264,-2.228084611,-1.02727705,-0.476832509,-0.878413187
2539,-0.006267638,0.718820477,0.46933091,1.241413951,0.814811009,0.504147614,-1.38210981,0.206751264,-2.223359299,-1.026670456,-0.476064383,-0.878413187
2540,-0.006130434,0.717494046,0.468177291,1.239493536,0.814811009,0.504147614,-1.377116719,0.206751264,-2.218633987,-1.026351994,-0.475296257,-0.878413187
2541,-0.005998718,0.716132244,0.46703774,1.237563141,0.814811009,0.504147614,-1.372101238,0.206751264,-2.213898622,-1.025548257,-0.474592142,-0.878413187
2542,-0.005850538,0.714770442,0.465884121,1.235624192,0.814811009,0.504147614,-1.367029781,0.206751264,-2.20917331,-1.024259245,-0.473824016,-0.878413187
2543,-0.005727054,0.713514754,0.46484305,1.233670986,0.814811009,0.504147614,-1.362518087,0.206751264,-2.204458052,-1.0232432,-0.47305589,-0.878413187
2544,-0.005584361,0.712152952,0.463703499,1.231714929,0.814811009,0.504147614,-1.357474618,0.206751264,-2.19973274,-1.02280342,-0.472287764,-0.878413187
2545,-0.005400508,0.710349006,0.462198166,1.229150098,0.814811009,0.504147614,-1.350908593,0.206751264,-2.193589835,-1.022181661,-0.471327606,-0.878413187
2546,-0.005266047,0.708951832,0.461044547,1.227175506,0.814811009,0.504147614,-1.345859526,0.206751264,-2.188854469,-1.020968473,-0.47055948,-0.878413187
2547,-0.005134331,0.707554658,0.459890927,1.225190935,0.814811009,0.504147614,-1.340810459,0.206751264,-2.184139212,-1.01980078,-0.469791354,-0.878413187
2548,-0.005002615,0.70617517,0.458737308,1.223202086,0.814811009,0.504147614,-1.335817369,0.206751264,-2.1794139,-1.019163856,-0.469087238,-0.878413187
2549,-0.004862667,0.704742625,0.457583689,1.221210387,0.814811009,0.504147614,-1.330729119,0.206751264,-2.174688588,-1.018860559,-0.468319112,-0.878413187
2550,-0.004739183,0.703345451,0.456416001,1.219203004,0.814811009,0.504147614,-1.32570804,0.206751264,-2.169963276,-1.018071987,-0.467550986,-0.878413187
2551,-0.004596491,0.701948278,0.455262381,1.217197047,0.814811009,0.504147614,-1.320636583,0.206751264,-2.165222884,-1.016782975,-0.46678286,-0.878413187
2552,-0.004462031,0.700551104,0.454108762,1.215182536,0.814811009,0.504147614,-1.315576321,0.206751264,-2.160412114,-1.015751766,-0.466078744,-0.878413187
2553,-0.004302874,0.699136244,0.452955143,1.213153768,0.814811009,0.504147614,-1.310471278,0.206751264,-2.155701883,-1.01529682,-0.465310618,-0.878413187
2554,-0.004165669,0.697739071,0.451801523,1.211120723,0.814811009,0.504147614,-1.305422212,0.206751264,-2.151016787,-1.014917699,-0.464542492,-0.878413187
2555,-0.004006512,0.696306525,0.450661972,1.209081975,0.814811009,0.504147614,-1.300322766,0.206751264,-2.14631661,-1.013901654,-0.463774366,-0.878413187
2556,-0.003861076,0.694909352,0.449508353,1.207034673,0.814811009,0.504147614,-1.295279297,0.206751264,-2.141601352,-1.012642972,-0.46300624,-0.878413187
2557,-0.003704663,0.693494492,0.448368802,1.204970262,0.814811009,0.504147614,-1.290196645,0.206751264,-2.13687604,-1.011778576,-0.462302125,-0.878413187
2558,-0.003556483,0.692097318,0.447215183,1.202895872,0.814811009,0.504147614,-1.285102797,0.206751264,-2.132175863,-1.011444949,-0.461533999,-0.878413187
2559,-0.003405558,0.690682459,0.446047495,1.200814353,0.814811009,0.504147614,-1.279975363,0.206751264,-2.127475686,-1.01091418,-0.460765872,-0.878413187
2560,-0.003260121,0.689267599,0.444893876,1.198722854,0.814811009,0.504147614,-1.274915102,0.206751264,-2.122765455,-1.009700992,-0.460061757,-0.878413187
2561,-0.003103709,0.687711254,0.443740256,1.19661995,0.814811009,0.504147614,-1.26978207,0.206751264,-2.118060251,-1.008518134,-0.459293631,-0.878413187
2562,-0.00296376,0.686296395,0.44246002,1.194517045,0.814811009,0.504147614,-1.26415085,0.206751264,-2.113324885,-1.00788121,-0.458525505,-0.878413187
2563,-0.00281558,0.684881535,0.441278264,1.192411289,0.814811009,0.504147614,-1.259023416,0.206751264,-2.108584492,-1.007577913,-0.457757379,-0.878413187
2564,-0.002672887,0.683466676,0.440110576,1.190304108,0.814811009,0.504147614,-1.253873592,0.206751264,-2.103859181,-1.006804506,-0.456989253,-0.878413187
2565,-0.002535683,0.682051816,0.438928819,1.188194075,0.814811009,0.504147614,-1.248673389,0.206751264,-2.09914895,-1.005515494,-0.456221127,-0.878413187
2566,-0.002398479,0.680636957,0.437732994,1.186074062,0.814811009,0.504147614,-1.243489979,0.206751264,-2.094443746,-1.004469119,-0.455517011,-0.878413187
2567,-0.00224481,0.679222097,0.436537169,1.183942644,0.814811009,0.504147614,-1.238200214,0.206751264,-2.089738542,-1.003999009,-0.454748885,-0.878413187
2568,-0.002126814,0.677771866,0.435341344,1.181804097,0.814811009,0.504147614,-1.233055988,0.206751264,-2.085043391,-1.003635053,-0.453980759,-0.878413187
2569,-0.001967657,0.676339321,0.434145519,1.179656996,0.814811009,0.504147614,-1.227833394,0.206751264,-2.080348241,-1.002619008,-0.453276643,-0.878413187
2570,-0.001841429,0.67488909,0.432963763,1.177514172,0.814811009,0.504147614,-1.222616399,0.206751264,-2.075653091,-1.001360326,-0.452508517,-0.878413187
2571,-0.001709713,0.673421173,0.431767938,1.17535424,0.814811009,0.504147614,-1.217466575,0.206751264,-2.070967995,-1.000495929,-0.451740391,-0.878413187
2572,-0.001577997,0.671988628,0.430572113,1.173188605,0.814811009,0.504147614,-1.212283165,0.206751264,-2.066282898,-1.000147138,-0.450972265,-0.878413187
2573,-0.001460002,0.670520711,0.429376288,1.171020118,0.814811009,0.504147614,-1.207127743,0.206751264,-2.061597802,-0.999616368,-0.450204139,-0.878413187
2574,-0.001336518,0.669088166,0.428180463,1.168851632,0.814811009,0.504147614,-1.201989114,0.206751264,-2.056912706,-0.998403181,-0.449500023,-0.878413187
2575,-0.001221266,0.667620249,0.426984638,1.166668888,0.814811009,0.504147614,-1.196844888,0.206751264,-2.052227609,-0.997235487,-0.448731897,-0.878413187
2576,-0.001108759,0.666152333,0.425788813,1.164494699,0.814811009,0.504147614,-1.191717454,0.206751264,-2.047532459,-0.996568234,-0.447963771,-0.878413187
2577,-0.000998995,0.664702102,0.424592988,1.162304827,0.814811009,0.504147614,-1.186606814,0.206751264,-2.042837309,-0.996264937,-0.447195645,-0.878413187
2578,-0.00089472,0.663251871,0.423397163,1.160120658,0.814811009,0.504147614,-1.181496173,0.206751264,-2.038132105,-0.995506695,-0.44649153,-0.878413187
2579,-0.000793189,0.661783954,0.422201338,1.157925083,0.814811009,0.504147614,-1.17639113,0.206751264,-2.033426901,-0.994217683,-0.445723404,-0.878413187
2580,-0.000697146,0.660316037,0.421005513,1.155723806,0.814811009,0.504147614,-1.171297282,0.206751264,-2.028706616,-0.993171308,-0.444955278,-0.878413187
2581,-0.000601103,0.658830435,0.41979562,1.153522528,0.814811009,0.504147614,-1.166220227,0.206751264,-2.023986331,-0.992701198,-0.444187151,-0.878413187
2582,-0.000510548,0.657362518,0.418599795,1.151316974,0.814811009,0.504147614,-1.161143172,0.206751264,-2.019271073,-0.992337242,-0.443483036,-0.878413187
2583,-0.000422738,0.655894601,0.41740397,1.149108568,0.814811009,0.504147614,-1.156082911,0.206751264,-2.014545761,-0.991321197,-0.44271491,-0.878413187
2584,-0.000337671,0.654426685,0.416194077,1.146898736,0.814811009,0.504147614,-1.151022649,0.206751264,-2.00982045,-0.990062515,-0.441946784,-0.878413187
2585,-0.000258092,0.652941082,0.414998252,1.144686053,0.814811009,0.504147614,-1.145973582,0.206751264,-2.005095138,-0.989182953,-0.441178658,-0.878413187
2586,-0.000181258,0.651473166,0.413802427,1.142464816,0.814811009,0.504147614,-1.140935711,0.206751264,-2.000364799,-0.988834162,-0.440474542,-0.878413187
2587,-0.000104424,0.649987563,0.412592533,1.140247855,0.814811009,0.504147614,-1.135897839,0.206751264,-1.99563446,-0.988227568,-0.439706416,-0.878413187
2588,-2.76E-05,0.648519646,0.41138264,1.137802783,0.814811009,0.504147614,-1.130871163,0.206751264,-1.990441644,-0.986984051,-0.438874279,-0.878413187
2589,4.10E-05,0.647034044,0.410186815,1.135575843,0.814811009,0.504147614,-1.125855682,0.206751264,-1.985706279,-0.985831522,-0.438106153,-0.878413187
2590,0.000104127,0.645548442,0.408976921,1.133347478,0.814811009,0.504147614,-1.120834604,0.206751264,-1.980960859,-0.985224928,-0.437338027,-0.878413187
2591,0.000167241,0.644080525,0.407767028,1.131113409,0.814811009,0.504147614,-1.115830318,0.206751264,-1.97621544,-0.984906466,-0.436569901,-0.878413187
2592,0.000224866,0.642594922,0.406557134,1.128882192,0.814811009,0.504147614,-1.110826033,0.206751264,-1.97147002,-0.984087565,-0.435865786,-0.878413187
2593,0.000279748,0.641091634,0.405347241,1.126648123,0.814811009,0.504147614,-1.105832942,0.206751264,-1.966714547,-0.982798553,-0.43509766,-0.878413187
2594,0.00033463,0.639606032,0.404137347,1.1244055,0.814811009,0.504147614,-1.100839852,0.229147005,-1.961959074,-0.981782508,-0.434329534,-0.878413187
2595,0.000384023,0.638120429,0.402927454,1.122165729,0.814811009,0.504147614,-1.095857957,0.229147005,-1.9572036,-0.981342727,-0.433625418,-0.878413187
2596,0.000430673,0.636617141,0.40171756,1.119918829,0.814811009,0.504147614,-1.090881659,0.229147005,-1.9524431,-0.980948441,-0.432857292,-0.878413187
2597,0.000477322,0.635131539,0.400507667,1.117671929,0.814811009,0.504147614,-1.08591096,0.229147005,-1.9476826,-0.979886902,-0.432089166,-0.878413187
2598,0.000518484,0.63362825,0.399283705,1.11542503,0.814811009,0.504147614,-1.080945858,0.229147005,-1.942917073,-0.97862822,-0.43132104,-0.878413187
2599,0.000556901,0.632142648,0.398073811,1.113172427,0.814811009,0.504147614,-1.075980755,0.229147005,-1.938146518,-0.977809318,-0.430552914,-0.878413187
2600,0.000595318,0.63063936,0.396863918,1.110908419,0.814811009,0.504147614,-1.071026848,0.229147005,-1.933375964,-0.977475691,-0.429848798,-0.878413187
2601,0.000630991,0.629153757,0.395654024,1.108652965,0.814811009,0.504147614,-1.066067344,0.229147005,-1.928600383,-0.976914592,-0.429080672,-0.878413187
2602,0.000658432,0.627650469,0.394430062,1.106619919,0.814811009,0.504147614,-1.061119035,0.229147005,-1.924277226,-0.975807558,-0.428376556,-0.878413187
2603,0.000688617,0.626164867,0.3932061,1.104355911,0.814811009,0.504147614,-1.056181921,0.229147005,-1.919491591,-0.974609535,-0.427672441,-0.878413187
2604,0.000716058,0.624661578,0.391996207,1.102080497,0.814811009,0.504147614,-1.051244807,0.229147005,-1.914710983,-0.973927117,-0.426904315,-0.878413187
2605,0.000740754,0.623140605,0.390772245,1.099805084,0.814811009,0.504147614,-1.046307693,0.229147005,-1.909920321,-0.97362382,-0.426136189,-0.878413187
2606,0.000765451,0.621655002,0.389548283,1.097533947,0.814811009,0.504147614,-1.041381774,0.229147005,-1.905134686,-0.972895907,-0.425368063,-0.878413187
2607,0.00078466,0.620151714,0.388338389,1.095254256,0.814811009,0.504147614,-1.036455855,0.229147005,-1.900338997,-0.971606895,-0.424599937,-0.878413187
2608,0.000803868,0.61863074,0.387100359,1.092968862,0.814811009,0.504147614,-1.031529937,0.229147005,-1.895543309,-0.970530191,-0.423895821,-0.878413187
2609,0.000820333,0.617127452,0.385890465,1.09068632,0.814811009,0.504147614,-1.026615213,0.229147005,-1.890745609,-0.970029751,-0.423127695,-0.878413187
2610,0.000834053,0.615641849,0.384666503,1.088399501,0.814811009,0.504147614,-1.02170049,0.229147005,-1.885941877,-0.96968096,-0.422359569,-0.878413187
2611,0.000847774,0.614120875,0.383442541,1.086101276,0.814811009,0.504147614,-1.016785766,0.229147005,-1.881136135,-0.968695245,-0.421591443,-0.878413187
2612,0.00085875,0.61268833,0.382218579,1.083810179,0.814811009,0.504147614,-1.011882238,0.229147005,-1.876472151,-0.967421398,-0.420887327,-0.878413187
2613,0.000869726,0.611096613,0.380994617,1.0815034,0.814811009,0.504147614,-1.00697871,0.229147005,-1.87151359,-0.966526672,-0.420119201,-0.878413187
2614,0.000877959,0.609593325,0.379756587,1.079202324,0.814811009,0.504147614,-1.002041596,0.229147005,-1.866696286,-0.966162715,-0.419351075,-0.878413187
2615,0.000883447,0.608072351,0.378546693,1.076902673,0.814811009,0.504147614,-0.997177251,0.229147005,-1.861877473,-0.965662275,-0.418582949,-0.878413187
2616,0.000888935,0.606569063,0.377308662,1.074370633,0.814811009,0.504147614,-0.992284919,0.229147005,-1.856602718,-0.964342934,-0.417750813,-0.878413187
2617,0.000891679,0.605048089,0.3760847,1.07207526,0.814811009,0.504147614,-0.987398183,0.229147005,-1.851783403,-0.96317524,-0.417046697,-0.878413187
2618,0.000891679,0.603527115,0.374860738,1.069774183,0.814811009,0.504147614,-0.98250585,0.229147005,-1.846962077,-0.962538317,-0.416278571,-0.878413187
2619,0.000891679,0.602023827,0.373622708,1.067464553,0.814811009,0.504147614,-0.97763031,0.229147005,-1.842137734,-0.96223502,-0.415510445,-0.878413187
2620,0.000888935,0.600502853,0.372398746,1.065160625,0.814811009,0.504147614,-0.97275477,0.229147005,-1.837311884,-0.961446448,-0.414742319,-0.878413187
2621,0.000883447,0.598981879,0.371174784,1.062856697,0.814811009,0.504147614,-0.967884828,0.229147005,-1.832484023,-0.960142271,-0.413974193,-0.878413187
2622,0.000877959,0.597478591,0.369936753,1.060544215,0.814811009,0.504147614,-0.96300369,0.229147005,-1.827654151,-0.959111061,-0.413270077,-0.878413187
2623,0.000869726,0.595957617,0.368712791,1.058234585,0.814811009,0.504147614,-0.958133748,0.229147005,-1.822821263,-0.958656116,-0.412501951,-0.878413187
2624,0.00085875,0.594418957,0.367474761,1.055927806,0.814811009,0.504147614,-0.953263806,0.229147005,-1.81798737,-0.958276995,-0.411733825,-0.878413187
2625,0.00084503,0.592915669,0.366250799,1.053615324,0.814811009,0.504147614,-0.948393863,0.229147005,-1.813150963,-0.95723062,-0.410965699,-0.878413187
2626,0.000831309,0.591394695,0.365012768,1.051305693,0.814811009,0.504147614,-0.943535116,0.229147005,-1.808312043,-0.955971938,-0.410261583,-0.878413187
